Age,Default,Housing,Loan,Target
36,no,no,no,no
51,no,no,no,no
56,no,no,no,no
46,no,no,no,no
31,no,yes,no,no
30,no,yes,no,no
58,no,no,no,no
36,no,no,no,no
35,no,no,no,no
37,no,no,yes,no
49,no,no,no,no
38,no,no,no,no
30,no,yes,yes,no
34,no,yes,no,no
55,no,no,no,no
56,no,no,yes,no
44,no,yes,no,no
37,no,no,no,no
50,no,no,no,no
45,no,no,no,no
58,no,no,no,no
38,no,yes,yes,no
35,no,no,no,no
38,no,no,no,no
49,no,no,no,no
50,no,no,no,no
39,no,no,no,no
45,no,yes,no,no
48,no,no,no,no
55,no,no,no,no
37,no,no,no,no
55,no,no,yes,no
39,no,yes,no,no
50,no,no,no,no
59,no,no,no,no
39,no,no,no,no
50,no,yes,yes,no
38,no,no,no,no
52,no,no,no,no
43,no,no,no,no
35,no,no,no,no
41,no,no,no,no
41,no,no,no,no
37,no,no,no,no
41,no,no,no,no
60,no,no,no,no
48,no,no,no,no
55,no,yes,no,no
61,no,no,no,no
54,no,no,no,no
49,no,no,no,no
39,no,no,no,no
48,no,no,no,no
42,no,no,no,no
37,no,no,no,no
47,no,yes,yes,no
50,yes,yes,yes,no
49,no,no,no,no
41,no,no,no,no
48,no,no,no,no
35,no,no,yes,no
55,no,yes,yes,no
43,no,no,no,no
53,no,yes,no,no
39,no,no,no,no
57,no,no,no,no
34,no,no,no,no
52,no,no,no,no
60,no,yes,no,no
57,no,no,no,no
36,no,yes,no,no
42,no,yes,no,no
37,no,no,no,no
55,no,no,no,no
36,no,no,no,no
50,no,no,no,no
45,no,no,yes,no
47,no,no,no,yes
43,no,no,no,no
39,no,yes,no,no
45,no,no,no,no
59,no,no,no,no
46,no,no,no,no
48,no,no,no,no
59,no,no,no,no
36,no,no,no,no
44,no,no,yes,no
45,no,no,no,no
41,no,yes,no,no
46,no,no,no,no
35,no,yes,yes,no
48,no,no,no,no
60,no,no,no,no
38,no,no,no,no
49,no,no,no,no
57,no,no,no,no
44,no,no,no,no
55,no,no,no,no
46,no,no,no,no
55,no,no,no,no
47,no,no,no,no
38,no,no,no,no
38,no,no,no,no
42,no,no,no,no
45,no,no,yes,no
39,no,no,no,no
46,no,no,no,no
36,no,no,no,no
53,no,no,no,no
38,no,yes,yes,no
55,no,no,no,no
47,no,no,yes,no
53,no,no,no,no
56,no,no,no,no
37,no,no,no,no
42,no,no,no,no
39,no,yes,no,no
58,no,no,no,no
56,no,no,no,no
51,no,no,no,no
47,no,no,no,no
37,no,no,no,no
58,no,no,no,no
59,no,no,no,no
40,no,no,no,yes
51,no,no,no,no
50,no,no,no,no
38,no,yes,no,no
55,no,no,no,no
48,no,yes,no,no
38,no,no,no,no
40,no,yes,no,no
40,no,no,no,no
58,no,no,no,no
39,no,yes,no,no
39,no,no,no,no
43,no,no,no,no
38,no,no,no,no
36,no,no,yes,no
58,no,no,no,no
53,no,no,no,no
35,no,no,no,no
46,no,no,no,no
42,no,yes,no,no
52,no,yes,no,no
40,no,yes,no,no
46,no,yes,no,no
51,no,no,yes,no
48,no,no,no,no
39,no,yes,no,no
44,no,no,no,no
44,no,yes,no,no
37,no,no,no,no
45,no,yes,no,no
44,no,yes,no,no
35,no,yes,no,no
53,no,no,yes,no
45,no,yes,yes,no
35,yes,no,yes,no
37,no,no,no,no
36,no,yes,no,no
39,no,no,no,no
55,no,no,no,no
38,no,no,no,no
35,no,no,no,no
37,no,yes,no,no
36,no,no,no,no
51,no,no,no,no
38,no,no,no,no
36,no,no,no,no
51,no,no,no,no
43,no,yes,no,no
48,no,yes,yes,no
45,yes,no,yes,no
46,no,no,no,no
42,no,no,no,no
60,no,no,yes,no
56,no,yes,no,no
42,no,no,no,no
40,no,yes,yes,no
43,no,no,no,no
39,no,no,no,no
58,no,yes,no,no
38,no,no,no,no
53,no,yes,no,no
46,no,no,no,no
54,no,yes,no,no
44,no,no,no,no
48,no,no,no,no
40,no,no,no,no
33,no,yes,no,no
36,no,no,no,no
49,no,no,no,no
32,no,yes,no,no
40,no,no,yes,no
36,no,no,no,no
37,no,no,no,no
50,no,yes,no,no
38,no,no,no,no
50,no,no,no,no
56,no,yes,no,yes
38,no,no,no,yes
59,no,no,no,no
52,no,yes,no,no
59,no,no,no,no
44,no,no,no,no
55,no,no,no,no
37,no,no,no,no
40,no,yes,no,no
44,no,no,no,no
35,no,no,no,no
59,no,no,yes,no
38,no,no,no,yes
41,no,no,no,no
50,no,yes,no,no
46,no,no,no,no
41,no,yes,no,no
57,no,no,no,no
57,no,yes,no,no
35,no,no,no,no
55,no,no,no,no
42,no,no,no,no
36,no,no,no,no
40,no,no,no,yes
36,no,no,no,no
39,no,no,no,no
37,no,no,yes,no
38,no,no,no,no
31,no,yes,no,no
40,no,yes,no,no
36,no,no,no,no
39,no,no,no,no
36,no,yes,no,no
49,no,no,yes,no
48,no,no,yes,no
48,no,yes,no,no
40,no,no,no,no
30,no,yes,no,no
48,no,no,no,no
39,no,yes,no,yes
44,no,no,no,no
34,no,yes,no,no
60,no,no,no,yes
53,no,yes,no,no
37,no,no,no,no
56,no,no,no,no
32,no,yes,yes,no
49,no,no,no,no
56,no,no,no,no
47,no,no,no,no
48,no,yes,no,no
38,no,no,no,no
36,no,no,no,no
43,no,no,no,no
55,no,no,no,no
39,no,no,yes,no
59,no,no,no,no
56,no,no,no,no
49,no,no,no,no
37,no,yes,yes,no
51,no,yes,yes,no
51,no,no,no,no
54,no,yes,no,no
52,no,yes,yes,no
38,no,no,no,no
54,no,no,no,no
58,no,yes,no,no
55,no,no,no,no
28,no,yes,yes,no
46,no,no,no,no
49,no,no,no,no
50,no,no,yes,no
38,no,yes,no,no
37,yes,no,no,no
57,no,no,no,no
43,no,no,no,no
39,no,no,yes,no
37,yes,no,no,no
38,no,yes,no,no
36,no,yes,no,no
38,no,yes,no,no
50,no,no,no,no
53,no,yes,yes,no
50,no,no,no,no
53,no,no,no,no
46,no,no,no,no
36,no,no,no,no
55,no,no,no,no
59,no,no,no,no
58,no,no,no,no
39,no,no,no,no
38,no,no,no,no
43,no,no,no,no
39,no,no,no,no
52,no,no,yes,no
56,no,no,no,no
36,no,no,no,no
52,no,no,no,no
43,no,no,no,no
53,no,no,no,no
50,no,no,no,no
25,no,no,yes,no
36,no,yes,yes,no
35,no,yes,no,no
51,no,yes,no,no
38,no,no,no,no
54,no,no,no,no
45,no,no,no,no
36,yes,no,yes,no
36,no,no,no,no
26,no,no,no,no
51,no,yes,yes,no
52,no,no,no,no
46,no,no,no,no
58,no,no,no,no
45,no,no,no,no
27,no,yes,no,no
57,no,no,no,no
42,no,yes,no,no
29,yes,yes,no,no
52,no,no,yes,no
37,no,no,no,no
48,no,yes,no,no
37,no,no,no,no
36,no,yes,no,no
24,no,yes,no,no
35,no,no,no,no
39,no,no,no,no
35,no,no,no,no
46,no,no,no,no
57,no,no,no,no
36,no,no,no,no
49,no,no,no,no
57,no,no,no,no
36,no,no,no,no
44,no,no,no,no
44,no,no,no,no
52,no,no,no,no
38,no,no,no,no
48,no,yes,yes,no
51,no,no,no,no
49,no,yes,yes,no
46,no,no,no,no
40,no,no,no,no
40,no,yes,no,no
50,no,no,no,no
39,no,no,no,no
48,no,yes,no,no
46,no,no,no,no
45,no,yes,no,no
46,no,no,no,no
37,no,no,yes,no
40,no,no,no,no
55,no,no,no,no
42,no,no,no,no
28,no,yes,no,no
45,no,no,no,no
29,no,yes,no,no
52,no,no,no,no
37,no,yes,no,no
37,no,no,no,no
28,no,yes,no,no
49,no,no,yes,no
42,no,no,no,no
42,no,no,no,no
51,no,no,yes,no
54,no,no,no,no
39,no,no,no,no
51,no,no,no,yes
60,no,no,no,no
29,no,yes,no,no
38,no,no,no,no
39,no,no,no,yes
36,no,yes,no,no
55,no,no,no,no
36,no,no,no,no
37,no,no,no,no
48,no,yes,no,no
37,no,no,no,no
51,no,no,no,no
51,no,no,no,yes
36,no,no,no,no
27,no,yes,no,no
36,no,no,no,no
33,no,yes,yes,no
58,no,no,no,no
27,no,yes,yes,no
56,no,no,no,no
42,no,yes,yes,no
32,no,yes,no,no
26,no,yes,yes,no
25,no,yes,yes,no
39,no,yes,no,no
42,no,yes,no,no
37,no,yes,no,no
28,no,yes,no,no
29,no,yes,no,no
50,no,yes,yes,no
48,no,no,no,no
27,no,yes,no,yes
24,no,yes,no,no
48,no,yes,yes,no
46,no,no,yes,no
49,no,yes,no,no
48,no,yes,no,no
44,no,yes,no,no
61,no,no,no,no
58,no,no,no,no
43,no,no,no,no
45,no,no,no,no
43,no,no,no,no
58,no,no,no,no
50,no,no,no,no
43,no,no,no,no
59,no,no,no,no
56,no,no,no,no
60,no,no,no,no
58,no,no,no,no
57,no,yes,yes,no
42,no,no,no,no
36,no,yes,no,no
35,no,yes,no,no
37,yes,no,no,no
40,no,no,no,no
37,no,no,no,no
55,no,no,no,no
36,no,no,no,no
37,no,no,no,no
45,no,no,no,no
49,no,no,no,no
28,no,yes,yes,no
60,no,no,yes,no
44,no,no,no,no
49,no,no,no,no
39,no,yes,yes,no
37,yes,no,no,no
49,no,no,no,no
54,no,no,no,no
48,yes,no,yes,no
37,no,yes,no,no
41,no,no,no,yes
49,no,no,no,no
46,no,no,yes,no
55,no,no,no,no
38,no,no,yes,no
42,no,no,no,yes
42,no,yes,no,no
37,no,no,no,no
60,no,no,no,no
59,no,no,no,no
47,no,yes,no,no
48,no,yes,no,no
48,no,no,no,no
37,no,no,no,no
36,no,no,no,no
47,no,no,yes,no
37,no,no,no,no
60,no,no,no,no
38,no,no,no,no
47,no,no,no,no
56,no,yes,no,no
51,no,no,no,no
37,no,no,no,no
48,no,no,no,no
39,no,no,no,no
44,no,yes,no,no
35,no,no,no,yes
44,no,no,no,no
58,no,no,no,no
56,no,no,no,no
45,no,no,no,no
50,no,yes,no,no
57,no,no,no,no
59,no,no,no,no
58,no,yes,no,no
58,no,no,no,no
46,no,no,no,no
50,no,no,no,no
52,no,no,no,no
44,no,yes,yes,no
59,no,no,no,no
54,no,no,no,no
39,no,no,yes,no
48,no,no,no,no
48,no,no,no,no
44,no,yes,no,no
56,no,no,no,no
32,no,yes,no,no
53,no,yes,no,no
36,no,no,no,no
55,no,no,no,no
44,no,no,no,no
51,no,no,no,no
48,no,yes,no,no
56,no,yes,no,no
47,no,no,no,no
53,no,no,no,no
47,no,no,no,no
52,no,no,no,no
44,no,yes,no,no
60,no,no,no,no
59,no,no,no,no
35,no,no,no,no
37,no,no,no,no
41,no,no,no,yes
33,no,yes,yes,yes
47,no,no,no,no
46,no,no,no,yes
50,no,no,no,no
45,no,no,no,no
38,no,yes,no,no
50,no,no,no,no
43,no,no,no,no
54,no,yes,no,no
38,no,no,no,no
59,no,no,yes,no
37,no,no,no,no
51,no,no,no,no
58,no,no,no,no
53,no,no,no,no
59,no,no,no,no
60,no,no,no,no
47,no,no,no,no
60,no,no,no,no
45,no,yes,no,no
36,no,no,no,no
37,no,no,no,no
44,no,yes,yes,no
45,no,no,no,no
57,no,no,no,no
45,no,no,no,no
38,no,yes,yes,no
36,no,no,no,no
39,no,no,no,no
52,no,yes,no,no
49,no,yes,no,no
40,no,yes,yes,no
44,no,no,no,yes
38,no,yes,yes,no
36,no,yes,no,no
31,no,yes,no,yes
42,no,no,no,no
44,no,no,no,no
40,no,no,no,no
50,no,yes,no,no
41,no,yes,no,no
41,no,no,no,no
57,no,yes,no,no
49,no,yes,no,no
33,no,no,no,no
51,no,no,no,no
51,no,no,no,no
31,no,no,no,no
53,no,no,no,no
28,no,no,no,no
47,no,no,no,no
53,no,no,no,no
60,no,no,no,no
37,no,yes,no,no
60,no,no,no,no
38,no,no,no,no
58,no,no,no,no
40,no,no,no,no
50,no,yes,no,no
60,no,no,no,no
37,no,yes,no,no
48,no,no,no,no
45,no,yes,no,no
47,no,no,no,no
51,no,no,no,yes
57,no,no,no,no
57,no,no,no,no
44,no,no,no,no
38,no,no,no,no
38,no,no,no,no
57,no,no,no,no
46,no,no,no,no
44,no,yes,no,no
42,no,no,no,no
49,no,no,yes,no
54,no,yes,yes,no
54,no,yes,no,no
59,no,no,no,no
37,no,no,no,no
39,no,no,no,no
53,no,yes,yes,no
49,no,no,no,no
48,no,no,no,no
32,no,yes,no,yes
45,no,yes,yes,no
36,no,yes,no,no
58,no,no,no,no
42,no,no,no,no
44,no,no,yes,no
40,no,yes,no,no
57,no,no,no,no
42,no,yes,no,no
47,no,no,yes,no
39,no,no,no,no
52,no,no,no,no
57,no,no,no,no
36,no,yes,no,no
59,no,no,no,no
44,no,no,yes,no
41,no,no,yes,yes
39,no,no,no,no
58,no,yes,no,no
60,no,no,no,no
46,no,no,no,no
36,no,no,no,no
48,no,no,no,no
50,no,no,no,no
44,no,no,no,no
42,no,no,no,no
54,no,no,no,no
50,no,no,yes,no
47,no,no,no,no
41,no,no,no,no
41,no,no,no,no
60,no,no,no,no
54,no,no,no,no
46,no,no,no,no
59,no,no,no,no
40,no,yes,no,no
57,no,no,no,no
53,no,no,no,no
50,no,no,no,no
39,no,no,no,no
52,no,no,no,no
51,no,no,no,no
55,no,no,no,no
57,no,no,no,no
46,no,yes,no,no
50,no,yes,no,no
56,no,no,yes,no
38,no,no,no,no
59,no,no,no,no
42,no,no,no,no
41,no,yes,no,no
45,no,no,no,no
48,no,yes,no,no
54,no,no,no,no
38,yes,yes,yes,no
50,no,yes,no,no
58,no,yes,no,no
55,no,no,no,no
58,no,yes,no,no
54,no,yes,no,no
41,no,yes,no,no
39,no,no,no,no
55,no,no,no,no
41,no,yes,no,no
40,no,no,no,no
53,no,no,no,no
58,no,no,no,no
51,no,no,no,no
49,no,no,no,no
58,no,no,no,no
37,no,no,yes,no
40,no,no,no,no
55,no,no,yes,no
55,no,no,no,no
42,no,no,yes,no
43,no,no,no,no
44,no,no,no,no
56,no,no,no,no
49,no,yes,no,no
51,no,yes,no,no
50,no,no,no,no
43,no,yes,no,no
41,no,no,no,no
54,no,no,no,no
45,no,no,no,no
40,no,yes,no,no
57,no,yes,yes,no
39,no,no,yes,no
59,no,yes,no,no
44,no,no,no,no
44,no,no,yes,no
55,no,no,no,no
45,no,no,no,no
59,no,no,yes,no
41,no,yes,no,no
40,no,no,no,no
43,no,no,no,no
50,no,no,no,no
36,no,no,no,no
59,no,no,no,no
40,no,yes,no,no
42,no,yes,no,no
57,no,yes,no,no
46,no,no,no,no
38,no,no,no,no
40,no,yes,no,no
52,no,no,no,no
37,no,yes,no,no
52,no,no,no,no
48,no,no,no,no
42,no,yes,no,no
37,no,yes,no,no
46,no,yes,no,no
41,no,no,no,yes
45,no,yes,no,no
57,no,yes,no,yes
57,no,yes,no,no
36,no,no,no,no
35,no,no,no,no
52,no,yes,no,no
56,no,yes,no,no
37,no,yes,no,no
41,no,yes,no,no
48,no,no,yes,no
54,no,no,no,no
50,no,no,no,no
56,yes,no,yes,no
41,no,no,no,no
48,no,no,no,no
51,no,no,no,no
35,no,yes,no,no
40,no,no,no,no
48,no,yes,no,no
47,no,no,no,no
56,no,yes,yes,no
55,no,no,yes,yes
52,no,yes,no,no
38,no,no,no,no
52,no,no,no,no
47,no,no,no,no
46,no,no,no,no
56,no,no,no,no
37,no,no,no,no
38,no,no,no,no
41,no,no,yes,no
53,no,no,yes,no
40,no,no,no,no
55,no,no,no,no
47,no,no,no,no
42,no,no,no,no
54,no,no,no,no
49,no,no,yes,no
49,no,no,no,no
44,no,yes,no,no
47,no,no,no,no
51,no,no,no,no
46,no,no,yes,no
59,no,no,no,no
50,no,yes,no,no
38,no,no,no,no
39,no,yes,yes,no
58,no,no,no,no
41,no,yes,yes,no
45,no,no,no,no
36,no,yes,yes,no
46,no,no,no,no
56,no,no,no,no
24,no,yes,no,no
51,no,no,no,no
29,no,yes,yes,no
42,no,no,no,no
51,no,no,no,no
53,no,no,no,yes
23,no,yes,yes,no
47,no,no,no,no
55,no,no,no,yes
52,no,no,no,no
50,no,no,yes,no
48,no,no,no,no
37,no,no,yes,no
39,no,yes,no,yes
53,no,no,no,no
20,no,yes,no,no
38,no,no,no,no
36,no,no,no,yes
57,no,no,no,no
28,no,yes,no,no
40,no,no,yes,no
40,no,no,no,no
50,no,no,no,no
55,no,no,no,no
40,yes,no,no,yes
55,no,no,no,no
36,no,no,no,no
53,no,yes,no,no
38,no,no,no,no
35,no,yes,no,no
44,no,yes,no,no
60,no,no,no,no
55,no,no,no,no
54,no,yes,yes,no
39,no,no,yes,no
54,no,no,no,no
39,no,no,no,no
52,no,no,no,no
46,no,no,no,no
51,no,no,yes,no
56,no,no,no,no
52,no,no,no,no
55,no,no,no,no
44,no,no,no,no
59,no,no,no,yes
36,no,no,no,no
42,no,yes,no,no
57,no,no,no,no
37,no,no,no,no
57,no,yes,no,no
43,no,no,no,no
39,no,no,no,no
56,no,no,no,no
55,no,no,no,no
49,no,no,no,no
38,no,no,no,no
41,no,no,no,no
46,no,no,no,no
47,no,yes,no,no
36,no,no,no,no
36,no,no,no,no
48,no,no,yes,no
52,no,no,yes,no
37,no,yes,no,no
36,no,yes,no,no
51,no,no,yes,no
59,no,no,no,no
41,no,no,no,no
57,no,no,no,no
46,no,yes,no,no
42,no,yes,no,no
45,no,yes,no,no
39,no,no,yes,no
55,no,no,yes,no
36,no,yes,no,no
43,no,no,no,no
48,no,no,no,no
53,no,yes,no,no
28,no,yes,no,no
28,no,yes,no,no
25,no,yes,no,no
38,no,yes,no,no
51,no,yes,no,no
28,no,yes,no,no
26,no,yes,no,no
26,no,yes,yes,no
54,no,no,no,no
29,no,yes,no,no
52,no,yes,no,yes
50,no,no,no,no
44,no,no,no,no
37,no,no,yes,no
39,no,no,no,no
28,no,yes,no,no
29,no,yes,no,no
47,no,no,no,no
38,no,no,no,no
35,no,no,no,no
40,no,yes,no,no
48,no,no,no,no
47,no,no,no,no
40,no,yes,no,no
41,no,yes,yes,no
26,no,yes,no,no
25,no,yes,no,no
28,no,yes,yes,no
35,no,no,no,no
38,no,no,no,no
29,no,yes,no,no
23,no,yes,no,no
55,no,yes,no,no
61,no,no,no,no
29,no,yes,no,no
36,no,no,no,no
48,no,yes,no,no
42,no,no,no,yes
45,no,yes,no,yes
41,no,no,no,yes
45,no,no,yes,no
43,no,no,no,no
27,no,yes,no,yes
45,no,yes,no,no
44,no,no,no,no
42,yes,yes,no,no
47,no,no,no,no
37,no,no,no,no
39,no,yes,no,no
45,no,no,no,no
39,no,no,no,no
25,no,yes,no,yes
38,no,yes,no,no
34,no,yes,no,no
41,no,no,no,no
57,no,no,no,no
49,no,no,no,no
46,no,no,no,no
49,no,yes,no,no
58,no,no,no,no
50,no,no,no,no
43,no,no,no,no
41,no,no,no,no
37,no,yes,no,no
53,no,no,no,no
45,no,yes,no,no
43,no,no,yes,no
37,no,no,no,no
56,no,no,no,no
50,no,no,no,no
59,no,no,no,no
53,no,no,no,no
36,no,no,no,no
36,no,no,no,no
41,no,no,no,no
56,yes,no,no,no
39,no,no,no,no
50,no,no,no,no
50,no,yes,no,no
50,no,no,no,no
38,no,no,no,no
46,no,no,no,no
57,no,no,no,no
57,no,no,no,no
52,no,yes,no,no
49,no,no,no,no
57,no,no,no,no
35,no,no,no,no
50,no,yes,no,no
56,no,no,no,no
54,no,no,no,no
39,no,no,no,no
60,no,no,no,no
28,no,yes,no,no
45,no,no,no,no
52,no,no,no,no
56,no,no,no,no
37,no,no,no,no
30,no,yes,yes,no
41,no,no,no,no
51,no,no,yes,no
59,no,no,yes,no
39,no,no,no,no
56,no,yes,no,no
41,no,yes,yes,no
50,no,no,yes,no
57,no,yes,yes,no
36,no,yes,yes,no
38,no,no,yes,no
32,no,yes,yes,no
58,no,no,no,no
38,no,no,no,no
48,yes,no,no,no
42,no,no,no,no
56,no,yes,no,no
40,no,no,no,no
56,no,yes,no,no
60,no,no,no,no
36,no,yes,no,no
37,no,no,no,no
46,no,yes,no,no
59,no,yes,yes,no
43,no,no,no,yes
46,no,no,yes,no
39,no,no,no,no
56,no,no,no,no
43,no,yes,no,no
51,no,no,no,no
46,no,no,no,no
55,no,yes,yes,no
58,no,no,no,no
60,no,no,no,yes
53,no,yes,no,no
53,no,yes,yes,no
38,no,no,no,no
48,no,yes,no,yes
50,no,no,no,no
35,no,no,no,no
45,no,no,no,no
38,no,yes,no,no
49,no,no,no,no
35,no,no,no,no
57,no,no,no,no
47,no,no,no,no
40,no,yes,no,no
44,no,no,yes,yes
53,no,yes,no,no
59,no,no,no,no
55,no,no,no,no
56,no,no,no,no
45,no,no,yes,no
31,no,yes,no,no
49,no,yes,no,no
42,no,no,no,no
45,no,no,no,no
26,no,yes,no,yes
40,no,no,no,no
46,no,yes,yes,no
52,no,no,no,no
52,no,no,no,yes
50,no,no,no,yes
42,no,yes,no,no
54,no,yes,no,no
48,no,yes,yes,no
57,no,yes,no,no
43,no,no,no,no
44,no,yes,no,no
43,no,no,no,no
52,no,no,no,no
43,no,no,no,no
35,no,no,yes,no
51,yes,no,yes,no
42,yes,no,no,no
44,no,no,no,no
56,no,no,no,no
42,no,no,no,no
38,no,no,no,no
35,no,no,no,no
41,no,no,yes,no
47,no,no,no,no
44,no,no,no,no
50,no,yes,yes,no
54,no,no,yes,yes
38,no,no,no,no
43,no,no,no,no
39,no,yes,no,no
43,yes,no,no,no
58,no,no,no,no
44,yes,no,yes,no
57,no,yes,no,no
57,no,no,no,no
40,no,yes,no,no
44,no,yes,no,no
44,no,no,no,no
40,no,no,no,no
54,no,no,no,no
40,no,no,yes,no
56,no,no,yes,yes
37,no,no,no,no
57,no,no,no,no
50,no,yes,no,no
57,no,no,yes,yes
30,yes,yes,no,no
43,no,yes,no,no
46,no,no,no,no
41,no,no,no,no
43,no,yes,no,no
49,no,no,no,no
36,no,yes,no,no
55,no,no,no,no
41,no,no,no,no
38,no,no,no,no
35,no,yes,no,no
55,no,no,no,no
47,no,no,no,no
52,no,no,no,no
41,no,no,no,no
36,no,no,no,no
56,no,no,no,no
53,no,no,no,no
57,no,no,no,no
56,no,no,no,no
44,no,no,no,no
40,no,yes,no,no
41,no,no,no,no
47,no,no,no,no
36,no,no,no,no
45,no,no,yes,no
57,no,no,yes,no
48,no,no,no,no
56,no,yes,no,no
46,no,yes,no,no
56,no,no,no,no
27,no,yes,no,no
38,no,yes,no,no
60,no,no,no,no
25,no,yes,no,no
37,no,yes,no,no
41,yes,no,yes,no
42,no,no,no,yes
56,no,no,yes,no
47,no,yes,no,no
28,no,yes,no,no
49,no,yes,no,no
56,no,no,no,no
51,no,no,yes,no
60,no,no,no,no
50,no,no,no,no
36,no,no,no,no
52,no,no,yes,no
51,no,no,yes,no
43,no,yes,no,no
20,no,yes,no,no
36,no,no,no,no
47,no,no,no,no
39,no,yes,no,no
53,no,no,no,no
38,no,no,no,no
29,no,yes,no,yes
60,no,no,no,no
43,no,no,no,no
47,no,no,yes,yes
55,no,no,no,no
42,yes,no,no,no
39,no,no,no,no
51,no,yes,yes,no
57,no,yes,yes,yes
39,yes,no,no,no
60,no,no,no,no
47,no,no,no,no
57,no,no,no,no
37,no,yes,no,no
40,no,no,no,no
38,no,no,no,no
41,no,yes,no,no
36,no,no,no,no
47,no,yes,yes,no
56,no,yes,yes,no
46,no,yes,no,no
40,no,yes,yes,yes
36,no,no,no,no
44,no,no,no,no
59,no,no,no,no
54,no,no,yes,no
41,no,no,no,no
38,no,yes,no,yes
45,no,no,no,no
34,no,yes,no,no
39,no,yes,no,no
37,no,no,no,no
38,no,no,no,no
56,no,no,no,no
39,yes,no,no,no
44,no,yes,no,no
38,no,yes,no,no
47,yes,no,yes,no
36,no,yes,no,no
32,no,yes,no,no
55,no,no,no,no
42,no,no,yes,no
49,no,yes,no,no
52,no,yes,yes,no
31,no,yes,no,no
48,no,no,no,no
50,no,yes,no,no
43,no,no,no,no
30,no,yes,no,no
45,no,yes,yes,no
42,no,yes,no,no
39,no,no,no,no
43,no,no,yes,no
37,no,no,no,no
36,no,yes,no,no
37,no,no,no,no
36,no,no,no,no
59,no,no,no,no
35,no,no,no,no
54,no,no,no,no
54,no,no,no,no
37,no,no,no,no
56,no,no,no,no
45,no,no,no,no
58,no,no,no,no
39,no,yes,no,no
38,no,yes,no,no
45,no,no,no,no
42,no,no,no,no
37,no,yes,no,no
39,no,no,no,no
46,no,no,no,no
52,no,yes,no,no
42,no,no,no,no
39,no,no,no,no
47,no,no,no,no
24,no,yes,no,no
52,no,no,no,no
38,no,no,no,no
34,no,yes,yes,no
29,no,yes,no,no
49,no,yes,no,no
37,no,no,no,no
53,no,yes,no,no
56,no,no,no,no
47,no,no,no,no
48,no,no,no,no
33,no,yes,no,no
40,no,no,no,no
47,no,no,no,no
38,no,no,no,no
44,no,yes,no,no
38,no,no,yes,no
42,no,no,no,no
46,no,yes,no,no
31,no,yes,no,no
36,no,no,no,no
51,no,yes,no,no
41,no,no,no,no
51,no,yes,no,no
35,no,no,no,no
50,no,yes,no,no
53,no,no,no,no
55,no,no,no,no
48,no,no,no,no
57,no,no,no,no
48,no,no,no,no
41,no,no,no,no
42,no,yes,no,no
24,no,yes,no,no
52,no,yes,yes,no
53,no,yes,no,no
47,no,no,no,no
36,no,no,no,no
53,no,yes,no,no
37,no,no,no,no
60,no,no,no,no
51,no,no,no,no
47,no,no,no,no
47,no,yes,no,no
52,no,no,no,no
36,no,yes,no,no
52,no,no,no,no
38,no,yes,yes,no
51,no,no,no,no
48,no,yes,no,no
37,no,yes,no,no
43,no,yes,no,no
56,no,no,no,no
42,no,yes,yes,no
52,no,yes,no,no
43,no,no,no,no
37,no,yes,no,no
43,no,yes,no,no
36,no,no,no,no
33,no,yes,no,no
29,no,yes,yes,no
38,no,no,no,no
42,no,no,no,no
46,no,no,no,yes
40,no,no,no,no
41,no,yes,yes,no
43,no,yes,yes,no
37,no,no,no,no
45,no,yes,no,no
52,no,no,no,no
44,no,no,no,no
49,no,no,no,yes
38,no,no,no,no
38,no,yes,yes,no
46,no,no,no,no
51,no,no,no,no
45,no,no,no,no
41,no,no,no,no
46,no,no,no,no
52,no,no,no,no
57,no,no,yes,no
50,no,yes,yes,no
43,no,yes,no,yes
43,no,no,no,no
42,no,yes,no,no
55,no,no,no,no
47,no,no,no,no
55,no,yes,no,no
38,no,yes,no,no
55,no,no,yes,no
53,no,yes,no,no
56,no,no,no,no
31,no,yes,no,no
31,no,yes,no,no
39,no,no,no,no
45,no,no,no,yes
35,no,no,no,no
36,no,yes,yes,no
39,no,no,no,no
52,no,yes,no,no
39,no,no,no,no
39,no,no,no,no
50,yes,yes,no,no
38,no,no,no,no
60,no,no,no,no
59,no,no,no,no
39,no,yes,yes,no
36,no,yes,no,no
57,no,no,no,no
40,no,no,yes,no
39,no,yes,no,no
41,no,yes,yes,no
27,no,yes,no,no
46,no,no,no,no
55,no,no,no,no
36,no,no,no,no
43,no,yes,no,no
54,no,no,no,no
43,no,no,no,no
60,no,no,yes,no
58,no,no,no,no
51,no,no,no,no
57,no,no,no,no
42,no,no,no,no
51,no,no,no,no
55,no,no,no,no
34,no,yes,no,no
36,no,yes,no,no
56,no,no,no,no
29,no,yes,yes,no
32,no,yes,no,no
32,no,yes,yes,no
39,no,no,no,no
53,no,no,no,no
35,no,yes,yes,no
49,no,no,no,no
36,no,yes,no,no
49,no,no,no,no
47,no,yes,no,no
45,no,no,no,no
30,no,yes,no,no
43,no,no,yes,no
24,no,yes,no,yes
49,no,yes,no,no
41,no,yes,no,no
44,no,no,no,no
54,no,no,no,no
41,no,yes,no,no
53,no,no,no,no
30,no,yes,no,no
40,no,no,no,no
58,no,no,no,no
40,no,no,no,no
39,no,yes,no,no
37,no,yes,no,no
53,no,no,no,no
57,no,no,yes,no
60,no,no,no,no
35,no,yes,no,no
44,no,yes,no,no
58,no,no,no,no
47,no,no,no,no
